Wall time,Step,Value
1511157583.823017,5353980,45.0
1511157646.531553,5362640,66.0
1511158128.463801,5427040,18.0
1511158164.064603,5432480,18.0
1511158230.936855,5442740,34.0
1511158449.485384,5472640,66.0
1511158534.907422,5484140,63.0
1511158581.182369,5489840,64.0
1511158714.991278,5505760,64.0
1511158761.222916,5511800,31.0
1511158769.276665,5512600,64.0
1511158942.006775,5533900,84.0
1511159011.557331,5544880,41.0
1511159042.527101,5548440,27.0
1511159084.257017,5553900,80.0
1511159208.320339,5570240,57.0
1511159250.400933,5576780,64.0
1511159261.007872,5577340,45.0
1511159263.627126,5578360,66.0
1511159290.145439,5581680,43.0
1511159346.682081,5588620,52.0
1511159369.11327,5590560,42.0
1511159383.707679,5592540,39.0
1511159415.552712,5597100,31.0
1511159481.823046,5604940,46.0
1511159540.490715,5612660,62.0
1511159564.453177,5615320,55.0
1511159775.118279,5642140,53.0
1511159989.997539,5670740,55.0
1511160027.465571,5676480,18.0
1511160163.230214,5693580,45.0
1511160176.978328,5695360,64.0
1511160202.54358,5698220,34.0
1511160232.6052,5701640,56.0
1511160233.166961,5701760,43.0
1511160250.502984,5703900,32.0
1511160305.86162,5711140,55.0
1511160361.163581,5717820,72.0
1511160388.498564,5721620,33.0
1511160434.173201,5727360,55.0
1511160640.186789,5755520,63.0
1511160649.062566,5756860,55.0
1511160777.093867,5774520,56.0
1511161064.851789,5811880,74.0
1511161152.336144,5821760,72.0
1511161251.89991,5833880,55.0
1511161258.069229,5834600,65.0
1511161419.336679,5855200,62.0
1511161481.335334,5863140,41.0
1511161598.518704,5878040,64.0
1511161646.252967,5884000,57.0
1511161700.589717,5890500,65.0
1511161831.155088,5906480,61.0
1511161924.699869,5918520,59.0
1511162062.465855,5937460,46.0
1511162093.722459,5941200,45.0
1511162113.731708,5943760,53.0
1511162151.457703,5948220,66.0
1511162278.378275,5964260,65.0
1511162321.840368,5970040,54.0
1511162421.143181,5982260,56.0
1511162422.434614,5982360,72.0
1511162708.20994,6018300,83.0
1511162945.90363,6048300,65.0
1511163028.134192,6058680,65.0
1511163244.460169,6084800,50.0
1511163329.184998,6094500,90.0
1511163408.660572,6103840,65.0
1511163611.152335,6128880,64.0
1511163637.377724,6132340,51.0
1511163649.141436,6133860,52.0
1511163709.250781,6141560,65.0
1511163965.947232,6174900,56.0
1511164019.97909,6182300,40.0
1511164076.130418,6189560,54.0
1511164082.53944,6190280,64.0
1511164084.379192,6190600,70.0
1511164279.439276,6214760,77.0
1511164311.648451,6218160,66.0
1511164333.549247,6221680,54.0
1511164367.002807,6226080,59.0
1511164426.49687,6233220,47.0
1511164604.164625,6256140,55.0
1511164620.543133,6258260,65.0
1511164677.721903,6265600,52.0
1511164695.782772,6268240,47.0
1511164760.374077,6275560,78.0
1511164769.784942,6277100,73.0
1511164976.938905,6302920,55.0
1511164978.533204,6303100,66.0
1511165042.724474,6311080,33.0
1511165062.393147,6313620,73.0
1511165115.038206,6320560,64.0
1511165139.362101,6323580,51.0
1511165359.323973,6351400,55.0
1511165469.606451,6365100,78.0
1511165567.768766,6377780,76.0
1511165573.364917,6378500,86.0
1511165592.947258,6381120,67.0
1511165699.193788,6394260,35.0
1511165706.429445,6395140,52.0
1511165747.735206,6400240,63.0
1511165807.490085,6407560,63.0
1511165852.925427,6414080,42.0
1511165868.66733,6415240,75.0
1511166293.248218,6468260,57.0
1511166362.499263,6477140,55.0
1511166374.398056,6478600,57.0
1511166390.81634,6480280,77.0
1511166406.103225,6482460,57.0
1511166410.090614,6482840,42.0
1511166531.817749,6498900,41.0
1511166588.856707,6506160,56.0
1511166618.152791,6509980,55.0
1511166629.66922,6510640,64.0
1511166633.160722,6512000,44.0
1511166904.88143,6547120,56.0
1511167046.439902,6565140,87.0
1511167084.967026,6570360,53.0
1511167091.329742,6570940,43.0
1511167182.139142,6582340,62.0
